I0,I1,I2,I3,I4,I5,I6
0.000000,-3.754782,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754782,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754782,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754788,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754788,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754788,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754789,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754789,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754789,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754804,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754804,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754804,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754804,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754844,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754844,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754844,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754884,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754884,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754884,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754925,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754925,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754925,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754925,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754947,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754947,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754947,1.304728,-0.004935,0.000000,0.000000,0.000000
0.000000,-3.754949,1.304728,-0.004935,0.000000,0.000000,0.000000
